,index,index.2,index.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo
39,39,39,39,909328801,1695314484.792,1201279,1506943,0,108.79299998283386,52.2273928,6.8447011,3.41,0.0,269.44,0.0,0.0,33,20.0,0.0,0.0,0.0,10.0,0.0,147.67743667770537,0.0,73,33574321.0,909328801.0,66003.0,-56.0,3060.0,1120.0,85.0,49.0,59.327101627167714,110.94325370597676,-8.0,159.1,477.3,7.0,1695314484792.0,105.0,13.0,3.41,269.44,1940.0,269.44,269.44,0.0,0.0,3.41,263.9,493.5,1.0,4.0,42,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,159.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.41
40,40,40,40,909328802,1695314487.992,1201279,1506943,0,111.99300003051758,52.2274884,6.8446984,3.39,0.0,280.08,0.0,0.0,34,19.0,0.0,0.0,0.0,10.6,0.0,148.16810344827607,0.0,75,33574322.0,909328802.0,66003.0,-57.0,3140.0,1170.0,81.0,48.0,55.07821105970478,113.16886305083833,-11.0,148.3,468.3157894736842,9.0,1695314487992.0,105.0,15.0,3.39,280.08,1970.0,280.08,280.08,0.0,0.0,3.39,245.0,503.4,1.0,4.0,43,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,148.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.39
41,41,41,41,909328803,1695314490.988,1201279,1506943,0,114.98899984359741,52.2275793,6.8446956,3.34,0.0,290.2,0.0,0.0,35,19.5,0.0,0.0,0.0,10.1,0.0,148.78268710550066,0.0,77,33574323.0,909328803.0,66003.0,-57.0,3070.0,1160.0,85.0,48.0,57.19141589219958,109.2122242155289,-21.0,157.3,484.0,8.0,1695314490988.0,105.0,12.0,3.34,290.2,1910.0,290.2,290.2,0.0,0.0,3.34,254.4,485.8,1.0,4.0,44,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,157.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3400000000000003
42,42,42,42,909328804,1695314493.941,1201279,1506943,1,117.94199991226196,52.2276698,6.8446937,3.34,0.0,300.28,0.0,0.0,35,19.5,0.0,0.0,0.0,10.1,0.0,149.50295122708937,0.0,79,33574323.0,909328803.0,66003.0,-57.0,3070.0,1160.0,85.0,48.0,57.19141589219958,109.2122242155289,-21.0,157.3,484.0,8.0,1695314490988.0,105.0,12.0,3.34,300.28,1910.0,300.28,300.28,0.0,0.0,3.34,254.4,485.8,1.0,4.0,45,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,157.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3400000000000003
43,43,43,43,909328805,1695314494.187,1201279,1506943,0,118.18799996376038,52.2276742,6.8446931,3.33,0.0,300.77,0.0,0.0,36,19.0,0.0,0.0,0.0,0.5,0.0,150.13258462018428,0.0,80,33574324.0,909328805.0,66003.0,-56.0,3060.0,1100.0,84.0,49.0,58.89996448017409,107.0990193830341,-8.0,151.5,478.42105263157896,8.0,1695314494187.0,105.0,13.0,3.33,300.77,1960.0,300.77,300.77,0.0,0.0,3.33,262.0,476.4,1.0,4.0,45,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,151.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.33
44,44,44,44,909328806,1695314496.0,1201279,1506943,3,120.00099992752075,52.2277317,6.8446922,3.33,0.0,307.17,0.0,0.0,36,19.0,0.0,0.0,0.0,6.4,0.0,150.2927781392325,0.0,82,33574324.0,909328805.0,66003.0,-56.0,3060.0,1100.0,84.0,49.0,58.89996448017409,107.0990193830341,-8.0,151.5,478.42105263157896,8.0,1695314494187.0,105.0,13.0,3.33,307.17,1960.0,307.17,307.17,0.0,0.0,3.33,262.0,476.4,1.0,4.0,46,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,151.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.33
45,45,45,45,909328807,1695314497.187,1201279,1506943,0,121.18799996376038,52.2277648,6.8446902,3.33,0.0,310.86,0.0,0.0,37,19.5,0.0,0.0,0.0,3.7,0.0,150.00000000000023,0.0,83,33574325.0,909328807.0,66003.0,-57.0,3160.0,1160.0,85.0,48.0,56.85420235509935,107.52615653002776,-10.0,149.5,460.0,7.0,1695314497187.0,105.0,13.0,3.33,310.86,2000.0,310.86,310.86,0.0,0.0,3.33,252.9,478.3,1.0,4.0,46,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,149.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.33
46,46,46,46,909328808,1695314500.394,1201279,1506943,0,124.39499998092651,52.2278607,6.8446874,3.33,0.0,321.53,0.0,0.0,38,19.0,0.0,0.0,0.0,10.7,0.0,150.0136376034187,0.0,85,33574326.0,909328808.0,66003.0,-57.0,3080.0,1130.0,84.0,49.0,58.11313289360688,110.89829190103008,-7.0,152.3,480.94736842105266,8.0,1695314500394.0,106.0,14.0,3.33,321.53,1950.0,321.53,321.53,0.0,0.0,3.33,258.5,493.3,1.0,4.0,47,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.33
47,47,47,47,909328809,1695314500.542,1201279,1506943,2,124.54299998283386,52.227866,6.8446877,3.33,0.0,322.12,0.0,0.0,38,19.0,0.0,0.0,0.0,0.6,0.0,150.56510800276385,0.0,86,33574326.0,909328808.0,66003.0,-57.0,3080.0,1130.0,84.0,49.0,58.11313289360688,110.89829190103008,-7.0,152.3,480.94736842105266,8.0,1695314500394.0,106.0,14.0,3.33,322.12,1950.0,322.12,322.12,0.0,0.0,3.33,258.5,493.3,1.0,4.0,47,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.33
48,48,48,48,909328810,1695314503.394,1201279,1506943,0,127.39499998092651,52.2279528,6.8446861,3.33,0.0,331.79,0.0,0.0,39,19.0,0.0,0.0,0.0,9.7,0.0,151.20769784643605,0.0,88,33574327.0,909328810.0,66003.0,-59.0,3140.0,1110.0,88.0,48.0,61.53023006955591,114.51771719923924,-3.0,156.8,495.1578947368421,8.0,1695314503394.0,107.0,11.0,3.33,331.79,2030.0,331.79,331.79,0.0,0.0,3.33,273.7,509.4,1.0,4.0,48,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,156.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.33
49,49,49,49,909328811,1695314506.39,1201279,1506943,0,130.39100003242493,52.228042,6.8446851,3.29,0.0,341.72,0.0,0.0,40,19.5,0.0,0.0,0.0,9.9,0.0,151.4853433012003,0.0,90,33574328.0,909328811.0,66003.0,-56.0,3010.0,1020.0,83.0,48.0,60.496108555781866,103.47959408482494,-12.0,149.8,460.9230769230769,5.0,1695314506390.0,104.0,16.0,3.29,341.72,1990.0,341.72,341.72,0.0,0.0,3.29,269.1,460.3,1.0,4.0,49,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,149.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.29
50,50,50,50,909328812,1695314509.39,1201279,1506943,0,133.39100003242493,52.2281301,6.8446815,3.26,0.0,351.53,0.0,0.0,41,20.5,0.0,0.0,0.0,9.8,0.0,151.608626596485,0.0,92,33574329.0,909328812.0,66003.0,-55.0,2890.0,1020.0,84.0,50.0,63.93568663420424,117.73248625292814,-11.0,168.1,492.0,8.0,1695314509390.0,105.0,13.0,3.26,351.53,1870.0,351.53,351.53,0.0,0.0,3.26,284.4,523.7,1.0,4.0,50,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,168.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.26
51,51,51,51,909328813,1695314512.417,1201279,1506943,0,136.41799998283386,52.2282204,6.844681,3.31,0.0,361.58,0.0,0.0,42,20.0,0.0,0.0,0.0,10.0,0.0,151.35432637496584,0.0,94,33574330.0,909328813.0,66003.0,-57.0,3030.0,1110.0,85.0,49.0,60.42866584836182,111.84248980491073,-12.0,160.7,482.1,8.0,1695314512417.0,106.0,13.0,3.31,361.58,1920.0,361.58,361.58,0.0,0.0,3.31,268.8,497.5,1.0,4.0,51,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,160.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.31
52,52,52,52,909328814,1695314515.394,1201279,1506943,0,139.3949999809265,52.2283116,6.8446821,3.34,0.0,371.73,0.0,0.0,43,19.5,0.0,0.0,0.0,10.2,0.0,150.6829656495025,0.0,96,33574331.0,909328814.0,66003.0,-57.0,3170.0,1150.0,87.0,49.0,56.67435513531255,111.07813912081689,-8.0,151.5,466.15384615384613,6.0,1695314515394.0,106.0,13.0,3.34,371.73,2020.0,371.73,371.73,0.0,0.0,3.34,252.1,494.1,1.0,4.0,52,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,151.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3400000000000003
53,53,53,53,909328815,1695314518.414,1201279,1506943,0,142.41499996185303,52.228403,6.8446838,3.33,0.0,381.91,0.0,0.0,44,19.5,0.0,0.0,0.0,10.2,0.0,149.8618157283546,0.0,98,33574332.0,909328815.0,66003.0,-58.0,2890.0,1080.0,87.0,48.0,62.31706165612312,113.32622936815176,-19.0,170.1,523.3846153846154,7.0,1695314518414.0,106.0,12.0,3.33,381.91,1810.0,381.91,381.91,0.0,0.0,3.33,277.2,504.1,1.0,4.0,53,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,170.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.33
54,54,54,54,909328816,1695314521.39,1201279,1506943,0,145.39100003242493,52.2284945,6.8446869,3.35,0.0,392.09,0.0,0.0,45,20.0,0.0,0.0,0.0,10.2,0.0,149.28266770065937,0.0,100,33574333.0,909328816.0,66003.0,-58.0,3040.0,1130.0,87.0,49.0,58.8100408702807,109.3021478254223,-7.0,159.4,478.2,7.0,1695314521390.0,107.0,13.0,3.35,392.09,1910.0,392.09,392.09,0.0,0.0,3.35,261.6,486.2,1.0,4.0,54,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,159.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.35
55,55,55,55,909328817,1695314523.746,1201279,1506943,1,147.74699997901917,52.2285695,6.8446878,3.35,0.0,400.44,0.0,0.0,45,20.0,0.0,0.0,0.0,8.3,0.0,149.52036972309625,0.0,102,33574333.0,909328816.0,66003.0,-58.0,3040.0,1130.0,87.0,49.0,58.8100408702807,109.3021478254223,-7.0,159.4,478.2,7.0,1695314521390.0,107.0,13.0,3.35,400.44,1910.0,400.44,400.44,0.0,0.0,3.35,261.6,486.2,1.0,4.0,55,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,159.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.35
56,56,56,56,909328818,1695314524.41,1201279,1506943,0,148.41100001335144,52.2285852,6.8446878,3.33,0.0,402.19,0.0,0.0,46,19.5,0.0,0.0,0.0,1.8,0.0,149.83848578804688,0.0,103,33574334.0,909328818.0,66003.0,-58.0,2980.0,1080.0,86.0,48.0,62.40698526601653,107.34630931024095,-8.0,164.7,506.7692307692308,7.0,1695314524410.0,106.0,13.0,3.33,402.19,1900.0,402.19,402.19,0.0,0.0,3.33,277.6,477.5,1.0,4.0,55,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,164.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.33
57,57,57,57,909328819,1695314526.0,1201279,1506943,3,150.00099992752075,52.2286344,6.8446886,3.33,0.0,407.67,0.0,0.0,46,19.5,0.0,0.0,0.0,5.5,0.0,150.3319016009374,0.0,105,33574334.0,909328818.0,66003.0,-58.0,2980.0,1080.0,86.0,48.0,62.40698526601653,107.34630931024095,-8.0,164.7,506.7692307692308,7.0,1695314524410.0,106.0,13.0,3.33,407.67,1900.0,407.67,407.67,0.0,0.0,3.33,277.6,477.5,1.0,4.0,56,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,164.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.33
58,58,58,58,909328820,1695314527.398,1201279,1506943,0,151.3989999294281,52.228675,6.8446887,3.3,0.0,412.19,0.0,0.0,47,20.0,0.0,0.0,0.0,4.5,0.0,151.28890286073582,0.0,106,33574335.0,909328820.0,66003.0,-59.0,3030.0,1130.0,88.0,49.0,61.21549743492903,116.49603661689396,-11.0,166.8,500.4,9.0,1695314527398.0,108.0,11.0,3.3,412.19,1900.0,412.19,412.19,0.0,0.0,3.3,272.3,518.2,1.0,4.0,56,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,166.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3
59,59,59,59,909328821,1695314530.597,1201279,1506943,0,154.59799981117249,52.2287694,6.8446857,3.29,0.0,422.7,0.0,0.0,48,19.5,0.0,0.0,0.0,10.5,0.0,152.4933655483822,0.0,108,33574336.0,909328821.0,66003.0,-57.0,3050.0,1110.0,86.0,50.0,61.30542104482242,114.24794636955906,-20.0,162.6,500.3076923076923,8.0,1695314530597.0,107.0,13.0,3.29,422.7,1940.0,422.7,422.7,0.0,0.0,3.29,272.7,508.2,1.0,4.0,57,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,162.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.29
60,60,60,60,909328822,1695314533.593,1201279,1506943,0,157.5939998626709,52.2288584,6.8446794,3.25,0.0,432.62,0.0,0.0,49,19.5,0.0,0.0,0.0,9.9,0.0,153.82976173035198,0.0,110,33574337.0,909328822.0,66003.0,-56.0,3060.0,1110.0,84.0,48.0,59.50694884695451,112.02233702469752,-13.0,156.2,480.61538461538464,7.0,1695314533593.0,104.0,13.0,3.25,432.62,1950.0,432.62,432.62,0.0,0.0,3.25,264.7,498.3,1.0,4.0,58,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,156.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.25
61,61,61,61,909328823,1695314536.593,1201279,1506943,0,160.5939998626709,52.2289463,6.8446701,3.22,0.0,442.42,0.0,0.0,50,20.0,0.0,0.0,0.0,9.8,0.0,155.1376762928142,0.0,112,33574338.0,909328823.0,66003.0,-57.0,3010.0,1090.0,84.0,49.0,61.53023006955591,120.56507996457007,-12.0,163.6,490.8,9.0,1695314536593.0,106.0,13.0,3.22,442.42,1920.0,442.42,442.42,0.0,0.0,3.22,273.7,536.3,1.0,4.0,59,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,163.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.22
62,62,62,62,909328824,1695314539.601,1201279,1506943,0,163.60199999809265,52.2290328,6.8446561,3.19,0.0,452.1,0.0,0.0,51,20.0,0.0,0.0,0.0,9.7,0.0,156.24577257108865,0.0,114,33574339.0,909328824.0,66003.0,-57.0,3050.0,1160.0,86.0,49.0,59.84416238405474,116.74332654410075,-15.0,169.1,507.3,7.0,1695314539601.0,106.0,13.0,3.19,452.1,1890.0,452.1,452.1,0.0,0.0,3.19,266.2,519.3,1.0,4.0,60,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,169.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.19
63,63,63,63,909328825,1695314542.597,1201279,1506943,0,166.59799981117249,52.229119,6.8446382,3.18,0.0,461.77,0.0,0.0,52,19.5,0.0,0.0,0.0,9.7,0.0,157.24982981620172,0.0,116,33574340.0,909328825.0,66003.0,-57.0,3020.0,1150.0,82.0,50.0,57.32630130703967,114.58515990665929,-20.0,156.0,480.0,11.0,1695314542597.0,107.0,14.0,3.18,461.77,1870.0,461.77,461.77,0.0,0.0,3.18,255.0,509.7,1.0,4.0,61,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.18
64,64,64,64,909328826,1695314545.796,1201279,1506943,0,169.79699993133545,52.2292099,6.8446153,3.18,0.0,472.01,0.0,0.0,53,19.0,0.0,0.0,0.0,10.2,0.0,157.7287066246059,0.0,118,33574341.0,909328826.0,66003.0,-55.0,3070.0,1120.0,82.0,51.0,57.438705819406415,110.60604016887652,-22.0,150.4,474.94736842105266,9.0,1695314545796.0,106.0,15.0,3.18,472.01,1950.0,472.01,472.01,0.0,0.0,3.18,255.5,492.0,1.0,4.0,62,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,150.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.18
65,65,65,65,909328827,1695314548.796,1201279,1506943,0,172.79699993133545,52.2292962,6.8445903,3.16,0.0,481.77,0.0,0.0,54,20.0,0.0,0.0,0.0,9.8,0.0,157.93791877478486,0.0,120,33574342.0,909328827.0,66003.0,-56.0,2970.0,1080.0,87.0,50.0,64.94732724550494,118.4518751320753,-8.0,173.8,521.4,6.0,1695314548796.0,106.0,13.0,3.16,481.77,1890.0,481.77,481.77,0.0,0.0,3.16,288.9,526.9,1.0,4.0,63,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,173.8,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.16
66,66,66,66,909328828,1695314549.417,1201279,1506943,2,173.41799998283386,52.2293058,6.8445871,3.16,0.0,482.86,0.0,0.0,54,20.0,0.0,0.0,0.0,1.1,0.0,157.94871794871818,0.0,122,33574342.0,909328827.0,66003.0,-56.0,2970.0,1080.0,87.0,50.0,64.94732724550494,118.4518751320753,-8.0,173.8,521.4,6.0,1695314548796.0,106.0,13.0,3.16,482.86,1890.0,482.86,482.86,0.0,0.0,3.16,288.9,526.9,1.0,4.0,63,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,173.8,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.16
67,67,67,67,909328829,1695314551.82,1201279,1506943,0,175.82099986076355,52.2293801,6.844558,3.17,0.0,491.36,0.0,0.0,55,20.0,0.0,0.0,0.0,8.5,0.0,158.03516453444644,0.0,123,33574343.0,909328829.0,66003.0,-55.0,2950.0,1110.0,83.0,50.0,59.41702523706112,111.16806273071026,-22.0,161.6,484.8,8.0,1695314551820.0,105.0,14.0,3.17,491.36,1840.0,491.36,491.36,0.0,0.0,3.17,264.3,494.5,1.0,4.0,64,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,161.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.17
68,68,68,70,909328832,1695314554.363,1201279,1506943,7,178.3639998435974,52.2294574,6.844522,3.17,0.0,500.31,0.0,0.0,55,20.0,0.0,0.0,0.0,0.0,0.0,157.91848398255402,0.0,127,33574343.0,909328829.0,66003.0,-55.0,2950.0,1110.0,83.0,50.0,59.41702523706112,111.16806273071026,-22.0,161.6,484.8,8.0,1695314551820.0,105.0,14.0,3.17,500.31,1840.0,500.31,500.31,0.0,0.0,3.17,264.3,494.5,1.0,4.0,65,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,161.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.17
69,69,69,68,909328830,1695314554.363,1201279,1506943,1,178.3639998435974,52.2294574,6.844522,3.17,0.0,500.31,0.0,0.0,55,20.0,0.0,0.0,0.0,8.9,0.0,153.70079578420695,0.0,125,33574343.0,909328829.0,66003.0,-55.0,2950.0,1110.0,83.0,50.0,59.41702523706112,111.16806273071026,-22.0,161.6,484.8,8.0,1695314551820.0,105.0,14.0,3.17,500.31,1840.0,500.31,500.31,0.0,0.0,3.17,264.3,494.5,1.0,4.0,65,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,161.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.17
70,70,70,69,909328831,1695314554.363,1201279,1506943,6,178.3639998435974,52.2294574,6.844522,3.17,0.0,500.31,0.0,0.0,55,20.0,0.0,0.0,0.0,0.0,0.0,153.0957146454942,0.0,126,33574343.0,909328829.0,66003.0,-55.0,2950.0,1110.0,83.0,50.0,59.41702523706112,111.16806273071026,-22.0,161.6,484.8,8.0,1695314551820.0,105.0,14.0,3.17,500.31,1840.0,500.31,500.31,0.0,0.0,3.17,264.3,494.5,1.0,4.0,65,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,161.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.17
71,71,71,71,909328833,1695314554.601,1201279,1506943,0,178.60199999809265,52.2294612,6.8445203,3.19,0.0,500.75,0.0,0.0,56,20.0,0.0,0.0,0.0,0.4,0.0,165.21241596338174,0.0,128,33574344.0,909328833.0,66003.0,-55.0,2970.0,1090.0,84.0,50.0,59.39454433458776,114.4502744918192,-11.0,159.0,477.0,7.0,1695314554601.0,105.0,14.0,3.19,500.75,1880.0,500.75,500.75,0.0,0.0,3.19,264.2,509.1,1.0,4.0,65,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,159.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.19
72,72,72,72,909328834,1695314556.0,1201279,1506943,3,180.00099992752075,52.2295012,6.8444999,3.19,0.0,505.41,0.0,0.0,56,20.0,0.0,0.0,0.0,4.7,0.0,185.2802463986656,0.0,130,33574344.0,909328833.0,66003.0,-55.0,2970.0,1090.0,84.0,50.0,59.39454433458776,114.4502744918192,-11.0,159.0,477.0,7.0,1695314554601.0,105.0,14.0,3.19,505.41,1880.0,505.41,505.41,0.0,0.0,3.19,264.2,509.1,1.0,4.0,66,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,159.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.19
73,73,73,73,909328835,1695314569.398,1201279,1506943,0,193.3989999294281,52.229733,6.8443852,2.31,0.0,532.38,0.0,0.0,57,28.5,0.0,0.0,0.0,27.0,0.0,205.54893132352183,0.0,132,33574346.0,909328835.0,66003.0,-45.0,2590.0,1360.0,75.0,45.0,54.85340203497129,103.43463227987824,-2.0,149.9,315.57894736842104,4.0,1695314569398.0,90.0,11.0,2.31,532.38,1230.0,532.38,532.38,0.0,0.0,2.31,244.0,460.1,1.0,4.0,72,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,149.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.31
74,74,74,74,909328836,1695314572.398,1201279,1506943,0,196.3989999294281,52.2297853,6.8443603,1.64,0.0,538.44,0.0,0.0,58,20.0,0.0,0.0,0.0,6.1,0.0,217.59198206514603,0.0,134,33574347.0,909328836.0,66003.0,-56.0,2760.0,1130.0,88.0,51.0,75.44590870055887,134.97533844998674,-11.0,209.6,628.8,5.0,1695314572398.0,107.0,14.0,1.64,538.44,1630.0,538.44,538.44,0.0,0.0,1.64,335.6,600.4,1.0,4.0,73,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,209.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,1.64
75,75,75,75,909328837,1695314575.394,1201279,1506943,0,199.3949999809265,52.2298542,6.8443154,2.24,0.0,546.69,0.0,0.0,59,20.0,0.0,0.0,0.0,8.3,0.0,215.54137274661323,0.0,136,33574348.0,909328837.0,66003.0,-58.0,2930.0,1100.0,87.0,51.0,72.23113964686999,138.5048401383025,-13.0,196.2,588.6,7.0,1695314575394.0,109.0,15.0,2.24,546.69,1830.0,546.69,546.69,0.0,0.0,2.24,321.3,616.1,1.0,4.0,74,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,196.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.24
76,76,76,76,909328838,1695314578.406,1201279,1506943,0,202.40699982643127,52.2299292,6.8442583,2.79,0.0,555.9,0.0,0.0,60,20.5,0.0,0.0,0.0,9.2,0.0,199.8857795545405,0.0,138,33574349.0,909328838.0,66003.0,-57.0,2890.0,1090.0,90.0,47.0,67.86984456704029,119.55343935326938,-5.0,187.4,548.4878048780488,5.0,1695314578406.0,104.0,9.0,2.79,555.9,1800.0,555.9,555.9,0.0,0.0,2.79,301.9,531.8,1.0,4.0,75,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,187.4,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.79
77,77,77,77,909328839,1695314581.203,1201279,1506943,0,205.2039999961853,52.2299971,6.8441935,3.04,0.0,564.65,0.0,0.0,61,20.0,0.0,0.0,0.0,8.8,0.0,175.38797946973634,0.0,140,33574350.0,909328839.0,66003.0,-56.0,2950.0,1150.0,86.0,48.0,59.88912418900144,119.12630220627577,-9.0,168.3,504.9,6.0,1695314581203.0,104.0,12.0,3.04,564.65,1800.0,564.65,564.65,0.0,0.0,3.04,266.4,529.9,1.0,4.0,76,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,168.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.0400000000000005
