,index,index.2,index.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo
781,781,781,781,907805440,1695205878.324,1199251,1504445,1,1850.3249998092651,52.2335103,6.8380663,2.98,0.0,5900.57,0.0,0.0,603,19.5,0.0,0.0,0.0,1.9,0.0,165.94112322744732,0.0,1398,33542522.0,907805439.0,65926.0,-54.0,3080.0,1100.0,82.0,47.0,61.800000899236096,116.49603661689396,-21.0,152.0,467.6923076923077,7.0,1695205877609.0,101.0,12.0,2.98,5900.57,1980.0,5900.57,5900.57,0.0,0.0,2.98,274.9,518.2,1.0,4.0,609,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.98
782,782,782,782,907805441,1695205880.796,1199251,1504445,0,1852.7969999313354,52.2334553,6.8381556,3.02,0.0,5909.21,0.0,0.0,604,18.5,0.0,0.0,0.0,8.6,0.0,163.81119872922247,0.0,1399,33542523.0,907805441.0,65926.0,-55.0,3150.0,1030.0,84.0,49.0,65.86904424691225,116.15882307979372,-21.0,154.3,500.43243243243245,5.0,1695205880796.0,104.0,15.0,3.02,5909.21,2120.0,5909.21,5909.21,0.0,0.0,3.02,293.0,516.7,1.0,4.0,609,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,154.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.02
783,783,783,783,907805442,1695205884.261,1199251,1504445,0,1856.2619998455048,52.2333912,6.8382639,3.14,0.0,5919.48,0.0,0.0,605,19.0,0.0,0.0,0.0,10.3,0.0,161.6469797906289,0.0,1401,33542524.0,907805442.0,65926.0,-54.0,3190.0,1090.0,82.0,47.0,61.55271097202926,115.88905225011352,-15.0,146.7,463.2631578947368,5.0,1695205884261.0,101.0,14.0,3.14,5919.48,2100.0,5919.48,5919.48,0.0,0.0,3.14,273.8,515.5,1.0,4.0,611,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.140000000000001
784,784,784,784,907805443,1695205887.269,1199251,1504445,0,1859.2699999809265,52.2333304,6.8383687,3.18,0.0,5929.32,0.0,0.0,606,19.0,0.0,0.0,0.0,9.8,0.0,158.50361607816788,0.0,1403,33542525.0,907805443.0,65926.0,-54.0,3110.0,1060.0,79.0,48.0,60.60851306814861,113.50607658793854,-14.0,146.8,463.57894736842104,8.0,1695205887269.0,102.0,15.0,3.18,5929.32,2050.0,5929.32,5929.32,0.0,0.0,3.18,269.6,504.9,1.0,4.0,612,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.18
785,785,785,785,907805444,1695205888.0,1199251,1504445,3,1860.0009999275208,52.2333105,6.8384033,3.18,0.0,5932.56,0.0,0.0,606,19.0,0.0,0.0,0.0,3.2,0.0,155.7611392814761,0.0,1405,33542525.0,907805443.0,65926.0,-54.0,3110.0,1060.0,79.0,48.0,60.60851306814861,113.50607658793854,-14.0,146.8,463.57894736842104,8.0,1695205887269.0,102.0,15.0,3.18,5932.56,2050.0,5932.56,5932.56,0.0,0.0,3.18,269.6,504.9,1.0,4.0,612,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.18
786,786,786,786,907805445,1695205890.261,1199251,1504445,0,1862.2619998455048,52.2332697,6.8384744,3.23,0.0,5939.2,0.0,0.0,607,19.5,0.0,0.0,0.0,6.6,0.0,153.78060633496233,0.0,1406,33542526.0,907805445.0,65926.0,-55.0,3200.0,1200.0,83.0,48.0,56.51698881799911,115.61928142043332,-13.0,153.7,472.9230769230769,7.0,1695205890261.0,103.0,13.0,3.23,5939.2,2000.0,5939.2,5939.2,0.0,0.0,3.23,251.4,514.3,1.0,4.0,612,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,153.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.23
787,787,787,787,907805446,1695205893.269,1199251,1504445,0,1865.2699999809265,52.2332079,6.838583,3.3,0.0,5949.3,0.0,0.0,608,19.0,0.0,0.0,0.0,10.1,0.0,152.804053607102,0.0,1408,33542527.0,907805446.0,65926.0,-54.0,3080.0,1070.0,77.0,48.0,56.98908776993944,109.66184226499588,-5.0,143.0,451.57894736842104,9.0,1695205893269.0,102.0,16.0,3.3,5949.3,2010.0,5949.3,5949.3,0.0,0.0,3.3,253.5,487.8,1.0,4.0,613,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,143.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3
788,788,788,788,907805447,1695205894.75,1199251,1504445,2,1866.7509999275208,52.2331717,6.838646,3.3,0.0,5955.19,0.0,0.0,608,19.0,0.0,0.0,0.0,5.9,0.0,151.96368659956605,0.0,1410,33542527.0,907805446.0,65926.0,-54.0,3080.0,1070.0,77.0,48.0,56.98908776993944,109.66184226499588,-5.0,143.0,451.57894736842104,9.0,1695205893269.0,102.0,16.0,3.3,5955.19,2010.0,5955.19,5955.19,0.0,0.0,3.3,253.5,487.8,1.0,4.0,614,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,143.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3
789,789,789,789,907805448,1695205896.371,1199251,1504445,0,1868.3719999790192,52.233146,6.8386935,3.3,0.0,5959.52,0.0,0.0,609,18.5,0.0,0.0,0.0,4.3,0.0,151.60066678042207,0.0,1411,33542528.0,907805448.0,65926.0,-55.0,3120.0,1080.0,84.0,48.0,65.39694529497191,120.9697362090904,-6.0,163.2,529.2972972972973,7.0,1695205896371.0,103.0,12.0,3.3,5959.52,2040.0,5959.52,5959.52,0.0,0.0,3.3,290.9,538.1,1.0,4.0,614,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,163.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3
790,790,790,790,907805449,1695205899.8,1199251,1504445,0,1871.800999879837,52.2330748,6.8388167,3.28,0.0,5971.06,0.0,0.0,610,18.5,0.0,0.0,0.0,11.5,0.0,152.0356987718677,0.0,1413,33542529.0,907805449.0,65926.0,-55.0,3250.0,1020.0,85.0,47.0,65.48686890486532,111.93241341480412,-12.0,146.8,476.1081081081081,6.0,1695205899800.0,102.0,11.0,3.28,5971.06,2230.0,5971.06,5971.06,0.0,0.0,3.28,291.3,497.9,1.0,4.0,615,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.28
791,791,791,791,907805450,1695205903.003,1199251,1504445,0,1875.0039999485016,52.2330105,6.8389279,3.27,0.0,5981.49,0.0,0.0,611,18.5,0.0,0.0,0.0,10.4,0.0,152.7757569344323,0.0,1415,33542530.0,907805450.0,65926.0,-55.0,3240.0,1120.0,86.0,47.0,56.58443152541916,103.74936491450512,-8.0,140.0,454.05405405405406,6.0,1695205903003.0,102.0,10.0,3.27,5981.49,2120.0,5981.49,5981.49,0.0,0.0,3.27,251.7,461.5,1.0,4.0,616,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,140.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.2700000000000005
792,792,792,792,907805451,1695205906.0,1199251,1504445,0,1878.0009999275208,52.2329499,6.8390317,3.26,0.0,5991.27,0.0,0.0,612,19.0,0.0,0.0,0.0,9.8,0.0,153.03486014866266,0.0,1417,33542531.0,907805451.0,65926.0,-54.0,3140.0,1010.0,87.0,49.0,63.9132057317309,104.98581455053932,-1.0,146.2,461.6842105263158,4.0,1695205906000.0,103.0,12.0,3.26,5991.27,2130.0,5991.27,5991.27,0.0,0.0,3.26,284.3,467.0,1.0,4.0,617,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.26
793,793,793,795,907805454,1695205908.55,1199251,1504445,7,1880.550999879837,52.2328966,6.8391264,3.26,0.0,6000.04,0.0,0.0,612,19.0,0.0,0.0,0.0,0.0,0.0,153.3660868410572,0.0,1421,33542531.0,907805451.0,65926.0,-54.0,3140.0,1010.0,87.0,49.0,63.9132057317309,104.98581455053932,-1.0,146.2,461.6842105263158,4.0,1695205906000.0,103.0,12.0,3.26,6000.04,2130.0,6000.04,6000.04,0.0,0.0,3.26,284.3,467.0,1.0,4.0,618,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.26
794,794,794,793,907805452,1695205908.55,1199251,1504445,1,1880.550999879837,52.2328966,6.8391264,3.26,0.0,6000.04,0.0,0.0,612,19.0,0.0,0.0,0.0,8.8,0.0,153.8420554896975,0.0,1419,33542531.0,907805451.0,65926.0,-54.0,3140.0,1010.0,87.0,49.0,63.9132057317309,104.98581455053932,-1.0,146.2,461.6842105263158,4.0,1695205906000.0,103.0,12.0,3.26,6000.04,2130.0,6000.04,6000.04,0.0,0.0,3.26,284.3,467.0,1.0,4.0,618,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.26
795,795,795,794,907805453,1695205908.55,1199251,1504445,6,1880.550999879837,52.2328966,6.8391264,3.26,0.0,6000.04,0.0,0.0,612,19.0,0.0,0.0,0.0,0.0,0.0,154.0164284190316,0.0,1420,33542531.0,907805451.0,65926.0,-54.0,3140.0,1010.0,87.0,49.0,63.9132057317309,104.98581455053932,-1.0,146.2,461.6842105263158,4.0,1695205906000.0,103.0,12.0,3.26,6000.04,2130.0,6000.04,6000.04,0.0,0.0,3.26,284.3,467.0,1.0,4.0,618,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.26
796,796,796,796,907805455,1695205909.003,1199251,1504445,0,1881.0039999485016,52.23289,6.8391383,3.23,0.0,6001.13,0.0,0.0,613,20.0,0.0,0.0,0.0,1.1,0.0,154.06573471347798,0.0,1422,33542532.0,907805455.0,65926.0,-54.0,3000.0,1030.0,78.0,46.0,59.21469711480097,112.31458875685104,-10.0,143.1,429.3,8.0,1695205909003.0,100.0,14.0,3.23,6001.13,1970.0,6001.13,6001.13,0.0,0.0,3.23,263.4,499.6,1.0,4.0,618,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,143.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.23
797,797,797,797,907805456,1695205912.199,1199251,1504445,0,1884.1999998092651,52.2328251,6.8392486,3.23,0.0,6011.56,0.0,0.0,614,19.5,0.0,0.0,0.0,10.4,0.0,153.62924143068085,0.0,1424,33542533.0,907805456.0,65926.0,-55.0,3030.0,1090.0,78.0,49.0,58.7201172603873,114.4952362967659,-10.0,150.4,462.7692307692308,10.0,1695205912199.0,104.0,16.0,3.23,6011.56,1940.0,6011.56,6011.56,0.0,0.0,3.23,261.2,509.3,1.0,4.0,619,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,150.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.23
798,798,798,798,907805457,1695205915.203,1199251,1504445,0,1887.2039999961853,52.232762,6.8393525,3.28,0.0,6021.53,0.0,0.0,615,20.0,0.0,0.0,0.0,10.0,0.0,152.94366905903252,0.0,1426,33542534.0,907805457.0,65926.0,-54.0,2990.0,1010.0,83.0,47.0,63.665915804524055,112.87661131868478,-10.0,157.1,471.3,5.0,1695205915203.0,101.0,13.0,3.28,6021.53,1980.0,6021.53,6021.53,0.0,0.0,3.28,283.2,502.1,1.0,4.0,620,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,157.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.28
799,799,799,799,907805458,1695205918.0,1199251,1504445,3,1890.0009999275208,52.2327021,6.8394518,3.28,0.0,6031.04,0.0,0.0,615,20.0,0.0,0.0,0.0,9.5,0.0,152.37869073062635,0.0,1428,33542534.0,907805457.0,65926.0,-54.0,2990.0,1010.0,83.0,47.0,63.665915804524055,112.87661131868478,-10.0,157.1,471.3,5.0,1695205915203.0,101.0,13.0,3.28,6031.04,1980.0,6031.04,6031.04,0.0,0.0,3.28,283.2,502.1,1.0,4.0,621,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,157.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.28
800,800,800,800,907805459,1695205918.199,1199251,1504445,0,1890.1999998092651,52.2326979,6.8394579,3.31,0.0,6031.66,0.0,0.0,616,19.5,0.0,0.0,0.0,0.6,0.0,152.3545706371193,0.0,1429,33542535.0,907805459.0,65926.0,-55.0,3040.0,1080.0,81.0,49.0,59.5519106519012,111.95489431727746,-13.0,151.5,466.15384615384613,7.0,1695205918199.0,104.0,16.0,3.31,6031.66,1960.0,6031.66,6031.66,0.0,0.0,3.31,264.9,498.0,1.0,4.0,621,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,151.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.31
801,801,801,801,907805460,1695205921.203,1199251,1504445,0,1893.2039999961853,52.2326361,6.8395577,3.28,0.0,6041.34,0.0,0.0,617,20.0,0.0,0.0,0.0,9.7,0.0,152.91532065879383,0.0,1431,33542536.0,907805460.0,65926.0,-55.0,3010.0,1020.0,85.0,49.0,65.57679251475871,112.53939778158455,-18.0,161.7,485.1,7.0,1695205921203.0,104.0,12.0,3.28,6041.34,1990.0,6041.34,6041.34,0.0,0.0,3.28,291.7,500.6000000000001,1.0,4.0,622,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,161.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.28
802,802,802,802,907805461,1695205924.199,1199251,1504445,0,1896.1999998092651,52.2325743,6.8396571,3.24,0.0,6050.99,0.0,0.0,618,19.5,0.0,0.0,0.0,9.6,0.0,153.73557481132474,0.0,1433,33542537.0,907805461.0,65926.0,-54.0,3060.0,1120.0,77.0,48.0,56.58443152541916,116.99061647130762,-7.0,150.3,462.46153846153845,12.0,1695205924199.0,102.0,13.0,3.24,6050.99,1940.0,6050.99,6050.99,0.0,0.0,3.24,251.7,520.4,1.0,4.0,623,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,150.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.24
803,803,803,803,907805462,1695205927.203,1199251,1504445,0,1899.2039999961853,52.2325104,6.839757,3.21,0.0,6060.84,0.0,0.0,619,20.0,0.0,0.0,0.0,9.9,0.0,154.20354868426344,0.0,1435,33542538.0,907805462.0,65926.0,-55.0,2960.0,1030.0,83.0,49.0,64.36282378119787,121.82401050307764,-13.0,162.9,488.7,5.0,1695205927203.0,104.0,16.0,3.21,6060.84,1930.0,6060.84,6060.84,0.0,0.0,3.21,286.3,541.9,1.0,4.0,624,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,162.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.21
804,804,804,804,907805463,1695205930.218,1199251,1504445,0,1902.218999862671,52.2324439,6.8398608,3.24,0.0,6071.08,0.0,0.0,620,19.5,0.0,0.0,0.0,10.2,0.0,154.57501907094414,0.0,1437,33542539.0,907805463.0,65926.0,-53.0,3040.0,1070.0,79.0,48.0,60.11393321373493,113.93321373493218,-7.0,152.2,468.3076923076923,9.0,1695205930218.0,101.0,13.0,3.24,6071.08,1970.0,6071.08,6071.08,0.0,0.0,3.24,267.4,506.8,1.0,4.0,625,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.24
805,805,805,805,907805464,1695205933.203,1199251,1504445,0,1905.2039999961853,52.2323813,6.8399577,3.26,0.0,6080.68,0.0,0.0,621,19.5,0.0,0.0,0.0,9.6,0.0,154.12329863891136,0.0,1439,33542540.0,907805464.0,65926.0,-56.0,3040.0,1120.0,84.0,50.0,62.13721443633633,122.79068930943164,-12.0,165.8,510.15384615384613,7.0,1695205933203.0,106.0,15.0,3.26,6080.68,1920.0,6080.68,6080.68,0.0,0.0,3.26,276.4,546.2,1.0,4.0,626,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,165.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.26
806,806,806,806,907805465,1695205936.218,1199251,1504445,0,1908.218999862671,52.2323148,6.8400577,3.26,0.0,6090.75,0.0,0.0,622,20.0,0.0,0.0,0.0,10.1,0.0,153.44555007904793,0.0,1441,33542541.0,907805465.0,65926.0,-56.0,3020.0,1080.0,86.0,49.0,64.16049565893772,121.14958342887716,3.0,166.9,500.7,5.0,1695205936218.0,105.0,14.0,3.26,6090.75,1940.0,6090.75,6090.75,0.0,0.0,3.26,285.3999999999999,538.9,1.0,4.0,627,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,166.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.26
807,807,807,807,907805466,1695205938.953,1199251,1504445,1,1910.9539999961853,52.2322516,6.840155,3.26,0.0,6100.42,0.0,0.0,622,20.0,0.0,0.0,0.0,9.7,0.0,152.97608010383854,0.0,1443,33542541.0,907805465.0,65926.0,-56.0,3020.0,1080.0,86.0,49.0,64.16049565893772,121.14958342887716,3.0,166.9,500.7,5.0,1695205936218.0,105.0,14.0,3.26,6100.42,1940.0,6100.42,6100.42,0.0,0.0,3.26,285.3999999999999,538.9,1.0,4.0,628,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,166.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.26
808,808,808,808,907805467,1695205939.203,1199251,1504445,0,1911.2039999961853,52.2322484,6.8401597,3.28,0.0,6100.9,0.0,0.0,623,19.5,0.0,0.0,0.0,0.5,0.0,152.8890065523862,0.0,1444,33542542.0,907805467.0,65926.0,-54.0,3030.0,1120.0,80.0,48.0,56.56195062294581,106.8067676508806,-24.0,144.7,445.2307692307692,6.0,1695205939203.0,102.0,16.0,3.28,6100.9,1910.0,6100.9,6100.9,0.0,0.0,3.28,251.6,475.1000000000001,1.0,4.0,628,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,144.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.28
809,809,809,809,907805468,1695205942.41,1199251,1504445,0,1914.4110000133514,52.2321804,6.8402662,3.27,0.0,6111.39,0.0,0.0,624,19.5,0.0,0.0,0.0,10.5,0.0,152.83842794759846,0.0,1446,33542543.0,907805468.0,65926.0,-54.0,3100.0,1150.0,80.0,48.0,55.730157231431896,115.16966337096636,-13.0,147.9,455.0769230769231,6.0,1695205942410.0,102.0,16.0,3.27,6111.39,1950.0,6111.39,6111.39,0.0,0.0,3.27,247.9,512.3,1.0,4.0,629,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,147.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.2700000000000005
810,810,810,810,907805469,1695205943.757,1199251,1504445,2,1915.7579998970032,52.2321497,6.8403145,3.27,0.0,6116.13,0.0,0.0,624,19.5,0.0,0.0,0.0,4.7,0.0,152.44103633508013,0.0,1448,33542543.0,907805468.0,65926.0,-54.0,3100.0,1150.0,80.0,48.0,55.730157231431896,115.16966337096636,-13.0,147.9,455.0769230769231,6.0,1695205942410.0,102.0,16.0,3.27,6116.13,1950.0,6116.13,6116.13,0.0,0.0,3.27,247.9,512.3,1.0,4.0,630,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,147.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.2700000000000005
811,811,811,811,907805470,1695205945.402,1199251,1504445,0,1917.4029998779297,52.2321157,6.8403675,3.28,0.0,6121.37,0.0,0.0,625,19.5,0.0,0.0,0.0,5.2,0.0,152.280248394795,0.0,1449,33542544.0,907805470.0,65926.0,-55.0,3010.0,1040.0,83.0,48.0,61.21549743492903,108.80756797100862,-21.0,149.2,459.0769230769231,6.0,1695205945402.0,103.0,14.0,3.28,6121.37,1970.0,6121.37,6121.37,0.0,0.0,3.28,272.3,484.0,1.0,4.0,630,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,149.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.28
812,812,812,812,907805471,1695205948.0,1199251,1504445,3,1920.0009999275208,52.2320583,6.8404568,3.28,0.0,6130.19,0.0,0.0,625,19.5,0.0,0.0,0.0,8.8,0.0,152.7373710658558,0.0,1451,33542544.0,907805470.0,65926.0,-55.0,3010.0,1040.0,83.0,48.0,61.21549743492903,108.80756797100862,-21.0,149.2,459.0769230769231,6.0,1695205945402.0,103.0,14.0,3.28,6130.19,1970.0,6130.19,6130.19,0.0,0.0,3.28,272.3,484.0,1.0,4.0,631,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,149.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.28
813,813,813,813,907805472,1695205948.406,1199251,1504445,0,1920.4069998264313,52.2320514,6.8404667,3.29,0.0,6131.21,0.0,0.0,626,19.5,0.0,0.0,0.0,1.0,0.0,153.13834159794246,0.0,1452,33542545.0,907805472.0,65926.0,-56.0,3070.0,1040.0,82.0,50.0,61.35038284976911,108.51531623885508,-8.0,146.8,451.6923076923077,9.0,1695205948406.0,106.0,15.0,3.29,6131.21,2030.0,6131.21,6131.21,0.0,0.0,3.29,272.9,482.7,1.0,4.0,631,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.29
814,814,814,814,907805473,1695205951.605,1199251,1504445,0,1923.6059999465942,52.2319872,6.8405707,3.24,0.0,6141.28,0.0,0.0,627,19.0,0.0,0.0,0.0,10.1,0.0,153.57204589876235,0.0,1454,33542546.0,907805473.0,65926.0,-55.0,3110.0,1080.0,83.0,48.0,62.22713804622973,115.43943420064656,-14.0,153.9,486.0,7.0,1695205951605.0,103.0,13.0,3.24,6141.28,2030.0,6141.28,6141.28,0.0,0.0,3.24,276.8,513.5,1.0,4.0,632,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,153.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.24
815,815,815,815,907805474,1695205954.609,1199251,1504445,0,1926.6099998950958,52.2319238,6.8406745,3.21,0.0,6151.28,0.0,0.0,628,19.5,0.0,0.0,0.0,10.0,0.0,154.5212516890312,0.0,1456,33542547.0,907805474.0,65926.0,-55.0,3150.0,1150.0,78.0,48.0,57.10149228230618,115.30454878580645,-7.0,146.9,452.0,10.0,1695205954609.0,103.0,15.0,3.21,6151.28,2000.0,6151.28,6151.28,0.0,0.0,3.21,254.0,512.9,1.0,4.0,633,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.21
816,816,816,816,907805475,1695205957.804,1199251,1504445,0,1929.8049998283386,52.2318582,6.8407817,3.23,0.0,6161.61,0.0,0.0,629,19.0,0.0,0.0,0.0,10.3,0.0,155.73173691448935,0.0,1458,33542548.0,907805475.0,65926.0,-57.0,3260.0,1240.0,84.0,46.0,53.41462427667696,104.55867740354569,-6.0,139.7,441.1578947368421,8.0,1695205957804.0,103.0,11.0,3.23,6161.61,2020.0,6161.61,6161.61,0.0,0.0,3.23,237.6,465.1,1.0,4.0,634,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,139.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.23
817,817,817,817,907805476,1695205961.011,1199251,1504445,0,1933.0119998455048,52.2317927,6.8408878,3.21,0.0,6171.88,0.0,0.0,630,19.0,0.0,0.0,0.0,10.3,0.0,157.18562874251518,0.0,1460,33542549.0,907805476.0,65926.0,-54.0,3080.0,1160.0,77.0,45.0,52.83012081236989,109.1223006056355,-3.0,138.6,437.6842105263158,6.0,1695205961011.0,99.0,16.0,3.21,6171.88,1920.0,6171.88,6171.88,0.0,0.0,3.21,235.0,485.4,1.0,4.0,635,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,138.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.21
818,818,818,818,907805477,1695205964.003,1199251,1504445,0,1936.0039999485016,52.2317308,6.8409845,3.15,0.0,6181.41,0.0,0.0,631,19.5,0.0,0.0,0.0,9.5,0.0,157.93143997921615,0.0,1462,33542550.0,907805477.0,65926.0,-55.0,2980.0,1010.0,81.0,47.0,61.68759638686935,111.59519987770388,-26.0,148.5,456.9230769230769,8.0,1695205964003.0,102.0,13.0,3.15,6181.41,1970.0,6181.41,6181.41,0.0,0.0,3.15,274.4,496.4,1.0,4.0,636,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,148.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.1500000000000004
